DOW,NAME,COUNTY
52002000,Annexstad,Nicollet
52002100,Haack,Nicollet
52002200,Horseshoe,Nicollet
52002300,Middle,Nicollet
52002400,Little,Nicollet
52002500,Mud,Nicollet
52002600,Unnamed,Nicollet
52002700,Unnamed,Nicollet
52002800,Unnamed,Nicollet
52002900,Unnamed,Nicollet
52003000,Duck,Nicollet
52003100,Unnamed,Nicollet
52003200,Unnamed,Nicollet
52003300,Rice,Nicollet
52003400,Swan,Nicollet
52003500,Unnamed,Nicollet
52003600,Unnamed,Nicollet
52003700,Peterson,Nicollet
52003800,Unnamed,Nicollet
52003900,Unnamed,Nicollet
52004000,Unnamed,Nicollet
52004100,Unnamed,Nicollet
52004200,Unnamed,Nicollet
52004300,Unnamed,Nicollet
52004400,Unnamed,Nicollet
52004500,Horseshoe,Nicollet
52004600,Unnamed,Nicollet
52004700,Unnamed,Nicollet
52004800,Unnamed,Nicollet
52004900,Unnamed,Nicollet
52005000,Unnamed,Nicollet
52005100,Unnamed,Nicollet
52005300,Unnamed,Nicollet
52005400,Unnamed,Nicollet
52005500,Unnamed,Nicollet
52005600,Unnamed,Nicollet
52005700,Unnamed,Nicollet
52006000,Unnamed,Nicollet
52006200,Unnamed,Nicollet
52006300,Unnamed,Nicollet
52007300,St Peter Hospital Pond,Nicollet
52007400,St Peter CFP,Nicollet
52007500,Seven Mile Creek Dam Pool,Nicollet
52007600,Fort Ridgely State Park Pond,Nicollet
52007700,Unnamed (Benson Park Pond),Nicollet
53000100,Indian Lake Slough,Nobles
53000100,Indian Lake Slough (IA),Nobles
53000200,Unnamed,Nobles
53000300,Unnamed,Nobles
53000400,Unnamed,Nobles
53000500,Round,Nobles
53000600,Unnamed,Nobles
53000700,Indian,Nobles
53000800,Unnamed,Nobles
53000900,Maroney,Nobles
53001000,Unnamed,Nobles
53001100,Unnamed,Nobles
53001200,Unnamed,Nobles
53001300,Unnamed,Nobles
53001400,Unnamed,Nobles
53001500,Eagle,Nobles
53001600,Kinbrae,Nobles
53001700,Unnamed,Nobles
53001800,Kinbrae Slough,Nobles
53001900,Jack,Nobles
53002000,East Graham,Nobles
53002100,West Graham,Nobles
53002200,Fury Marsh,Nobles
53002300,Unnamed,Nobles
53002400,Ocheda,Nobles
53002401,Ocheda (West Basin),Nobles
53002402,Ocheda (Middle Bay),Nobles
53002403,Ocheda (East Basin),Nobles
53002500,Unnamed,Nobles
53002600,Peterson Slough,Nobles
53002700,Wachter Marsh,Nobles
53002800,Okabena,Nobles
53002900,Unnamed,Nobles
53003000,Tripp Slough,Nobles
53003100,Sieverding Marsh,Nobles
53003200,Bigelow Slough,Nobles
53003300,Boote-Herlein Marsh,Nobles
53003400,Unnamed,Nobles
53003500,Unnamed,Nobles
53003600,Unnamed,Nobles
53003700,Groth Marsh,Nobles
53003800,Unnamed,Nobles
53003900,Summit,Nobles
53004000,Unnamed,Nobles
53004100,Unnamed,Nobles
53004200,Unnamed,Nobles
53004300,Unnamed,Nobles
53004400,Unnamed,Nobles
53004500,Bella,Nobles
53004600,Unnamed,Nobles
53004700,Unnamed,Nobles
53004800,Unnamed,Nobles
53004900,Unnamed,Nobles
53005200,Unnamed,Nobles
53005900,Penning Marsh,Nobles
53006900,Worthington Pond 1,Nobles
53007000,Worthington Pond 2,Nobles
53007100,Smith Pond,Nobles
53007200,Midway Park Pond,Nobles
53007300,Goedthe/Kramer Basin,Nobles
53007400,Desiltation Basin,Nobles
54000100,Unnamed,Norman
54000200,Unnamed (Horn-Larson),Norman
54000300,Sturdahl Marsh,Norman
54000400,Unnamed,Norman
54000500,Unnamed,Norman
54000600,Unnamed,Norman
54000700,Unnamed,Norman
54000800,Unnamed,Norman
54000900,Unnamed,Norman
54001000,Unnamed,Norman
54001100,Unnamed,Norman
54001200,Unnamed,Norman
54001300,Home,Norman
54001400,Aaskgaard,Norman
54001500,Unnamed,Norman
54001600,Unnamed,Norman
54001700,Love,Norman
54001800,Unnamed,Norman
54002000,Lockhart Swamp,Norman
54002100,Agassiz-Olson WMA,Norman
54002300,Neal Marsh,Norman
54002400,Twin Valley,Norman
54002800,Unnamed,Norman
54002900,Unnamed,Norman
54003100,Unnamed,Norman
54003700,Unnamed,Norman
54003900,Unnamed,Norman
54004000,Unnamed,Norman
54004200,Unnamed,Norman
54004500,Unnamed,Norman
54004700,Unnamed,Norman
54004800,Unnamed,Norman
54005000,Unnamed,Norman
54005300,Unnamed,Norman
54005900,Unnamed,Norman
54006000,Unnamed,Norman
54006100,Unnamed,Norman
54006200,Unnamed,Norman
54006400,Unnamed,Norman
54007000,Unnamed,Norman
54007300,Unnamed,Norman
54007400,Unnamed,Norman
54007700,Unnamed,Norman
54007900,Unnamed,Norman
54008000,Unnamed,Norman
54008100,Unnamed,Norman
54008500,Unnamed,Norman
54008700,Unnamed,Norman
54008900,Unnamed,Norman
54009900,Sande Reservoir,Norman
54010000,Twin Valley Pond,Norman
54010100,Mashaug Creek Dam No. 3,Norman
54010200,Habedank-Skaurud,Norman
54010300,Sunny Hill-Lower,Norman
54010400,Rockwell,Norman
54010500,Skansgaard-Holum-Boreen Lower,Norman
54010700,Wild Rice River (Heiberg),Norman
54010800,Green Meadow Group Pond,Norman
54010900,Sunny Hill-Upper,Norman
55000100,Florence,Olmsted
55000200,Mayowood,Olmsted
55000300,Silver,Olmsted
55000400,Zumbro,Olmsted
55000500,Shady,Olmsted
55000600,Bamber,Olmsted
55000800,George,Olmsted
55000900,Unnamed,Olmsted
55001900,Foster-Arend,Olmsted
55002000,Willow Reservoir 4,Olmsted
55002100,Willow Reservoir 6A,Olmsted
55002200,Bear Creek Reservoir,Olmsted
55002300,Quarry Hill Pond,Olmsted
55002400,Cascade Ponds,Olmsted
55002401,Mayo Pond,Olmsted
55002402,North Central Pond,Olmsted
55002403,South Central Pond,Olmsted
55002500,Manor Woods Pond,Olmsted
55005600,Hoehne Bros. Pond,Olmsted
55005700,Kalmar Reservoir 3,Olmsted
55005800,Dresser Valley Watershed,Olmsted
55005900,La Moyne Detention,Olmsted
55006000,Simonson Detention,Olmsted
55006100,Kalmar Reservoir 6,Olmsted
55006200,Olmsted County Rd 10,Olmsted
55006300,Silver Creek Reservoir SR-2,Olmsted
55006400,Kalmar Reservoir 7,Olmsted
55006500,Wally Pond,Olmsted
55006600,Rock,Olmstead
55006700,Boulder,Olmstead
55006800,Stone,Olmstead
55006900,Unnamed,Olmsted
56000100,East Annalaide,Otter Tail
56000200,Unnamed,Otter Tail
56000300,Unnamed,Otter Tail
56000400,South Maple,Otter Tail
56000500,West Annalaide,Otter Tail
56000600,Rice,Otter Tail
56000700,Unnamed,Otter Tail
56000800,Long,Otter Tail
56000900,Unnamed,Otter Tail
56001000,Mary,Otter Tail
56001100,Unnamed,Otter Tail
56001200,Unnamed,Otter Tail
56001300,North Maple,Otter Tail
56001400,Mud,Otter Tail
56001500,Unnamed,Otter Tail
56001600,Rainy,Otter Tail
56001700,Graven,Otter Tail
56001800,Unnamed,Otter Tail
56001900,Unnamed,Otter Tail
56002100,Unnamed,Otter Tail
56002200,Horsehead,Otter Tail
56002300,Cora,Otter Tail
56002400,Unnamed,Otter Tail
56002500,Augusta,Otter Tail
56002600,Mud,Otter Tail
56002700,Besser,Otter Tail
56002800,Unnamed,Otter Tail
56002900,Clarno,Otter Tail
56003000,Heather Pond,Otter Tail
56003100,Adley,Otter Tail
56003200,Unnamed,Otter Tail
56003300,Unnamed,Otter Tail
56003400,Unnamed,Otter Tail
56003500,Unnamed (Rainy),Otter Tail
56003600,North Lemmerhirt,Otter Tail
56003700,South Lemmerhirt,Otter Tail
56003800,Unnamed,Otter Tail
56003900,Unnamed,Otter Tail
56004000,Unnamed,Otter Tail
56004100,Unnamed,Otter Tail
56004200,Unnamed,Otter Tail
56004300,Wing River,Otter Tail
56004400,Unnamed,Otter Tail
56004500,Unnamed,Otter Tail
56004600,Curtis,Otter Tail
56004700,Unnamed,Otter Tail
56004800,Unnamed,Otter Tail
56004900,Almora,Otter Tail
56005000,Unnamed,Otter Tail
56005100,Unnamed,Otter Tail
56005200,Unnamed,Otter Tail
56005300,Unnamed,Otter Tail
56005400,Windy,Otter Tail
56005500,Henry,Otter Tail
56005600,Unnamed,Otter Tail
56005700,Unnamed,Otter Tail
56005800,Unnamed,Otter Tail
56005900,Unnamed,Otter Tail
56006000,Unnamed,Otter Tail
56006100,Unnamed,Otter Tail
56006200,Unnamed,Otter Tail
56006300,Mud,Otter Tail
56006400,Unnamed,Otter Tail
56006500,Nelson,Otter Tail
56006600,Fish,Otter Tail
56006700,Twin,Otter Tail
56006800,Stony,Otter Tail
56006900,Bear,Otter Tail
56007000,Edna,Otter Tail
56007100,Unnamed,Otter Tail
56007200,Unnamed,Otter Tail
56007300,Mud,Otter Tail
56007400,Unnamed,Otter Tail
56007500,Unnamed,Otter Tail
56007600,Unnamed,Otter Tail
56007700,Stemmer,Otter Tail
56007800,Unnamed,Otter Tail
56007900,Block,Otter Tail
56008000,Unnamed,Otter Tail
56008100,Unnamed,Otter Tail
56008200,Unnamed (Guppy Pond),Otter Tail
56008300,Unnamed,Otter Tail
56008400,Unnamed,Otter Tail
56008500,Unnamed,Otter Tail
56008600,Arken,Otter Tail
56008700,Unnamed,Otter Tail
56008800,Unnamed,Otter Tail
56008900,Mud,Otter Tail
56009000,Meyer,Otter Tail
56009100,Unnamed,Otter Tail
56009200,Unnamed,Otter Tail
56009300,Sieh,Otter Tail
56009400,Unnamed,Otter Tail
56009500,Perch,Otter Tail
56009600,Unnamed,Otter Tail
56009700,Unnamed,Otter Tail
56009800,Unnamed,Otter Tail
56009900,Unnamed,Otter Tail
56010000,Sixteen,Otter Tail
56010100,Unnamed,Otter Tail
56010200,Unnamed,Otter Tail
56010300,Unnamed,Otter Tail
56010400,Unnamed,Otter Tail
56010500,Unnamed (Crogan),Otter Tail
56010600,Unnamed,Otter Tail
56010700,Unnamed,Otter Tail
56010800,Unnamed,Otter Tail
56010900,Unnamed,Otter Tail
56011000,Snow,Otter Tail
56011100,Unnamed,Otter Tail
56011200,Unnamed,Otter Tail
56011300,Unnamed,Otter Tail
56011400,West Leaf,Otter Tail
56011500,Grass,Otter Tail
56011600,East Leaf,Otter Tail
56011601,Middle Leaf,Otter Tail
56011602,East Leaf,Otter Tail
56011700,Unnamed,Otter Tail
56011800,Albert,Otter Tail
56011900,Unnamed,Otter Tail
56012000,Unnamed,Otter Tail
56012100,Unnamed,Otter Tail
56012200,Haberman,Otter Tail
56012300,Unnamed,Otter Tail
56012400,Unnamed,Otter Tail
56012500,Unnamed,Otter Tail
56012600,Nitche,Otter Tail
56012700,Unnamed,Otter Tail
56012800,Unnamed,Otter Tail
56012900,Unnamed,Otter Tail
56013000,Big Pine,Otter Tail
56013100,Indian,Otter Tail
56013200,Mud,Otter Tail
56013300,Unnamed,Otter Tail
56013400,Unnamed,Otter Tail
56013500,Unnamed,Otter Tail
56013600,Unnamed,Otter Tail
56013700,Unnamed,Otter Tail
56013800,East Battle,Otter Tail
56013900,Gourd,Otter Tail
56014000,Portage,Otter Tail
56014001,Portage (main bay),Otter Tail
56014002,Mack,Otter Tail
56014100,Rush,Otter Tail
56014200,Little Pine,Otter Tail
56014300,Unnamed,Otter Tail
56014400,George,Otter Tail
56014500,Unnamed,Otter Tail
56014600,Unnamed,Otter Tail
56014700,Unnamed,Otter Tail
56014800,Millpond,Otter Tail
56014900,Sampson,Otter Tail
56015000,Unnamed,Otter Tail
56015100,Toms,Otter Tail
56015200,Unnamed,Otter Tail
56015300,Unnamed,Otter Tail
56015400,Unnamed,Otter Tail
56015500,Unnamed,Otter Tail
56015600,Deusch,Otter Tail
56015700,Unnamed,Otter Tail
56015800,Unnamed,Otter Tail
56015900,Long,Otter Tail
56016000,Spitzer,Otter Tail
56016100,Unnamed,Otter Tail
56016200,Unnamed,Otter Tail
56016300,Jessie,Otter Tail
56016400,Unnamed,Otter Tail
56016500,Unnamed,Otter Tail
56016600,Unnamed,Otter Tail
56016700,Unnamed,Otter Tail
56016800,Unnamed (Animal Cracker Pond),Otter Tail
56016900,Unnamed,Otter Tail
56017000,Unnamed,Otter Tail
56017100,Bull Head,Otter Tail
56017101,Bull Head (Main Bay),Otter Tail
56017102,Peterson,Otter Tail
56017200,Unnamed,Otter Tail
56017300,Bredeson,Otter Tail
56017400,Unnamed,Otter Tail
56017500,Unnamed,Otter Tail
56017600,Unnamed,Otter Tail
56017700,Unnamed,Otter Tail
56017800,Ellingson,Otter Tail
56017900,Unnamed,Otter Tail
56018000,Siverson,Otter Tail
56018100,Unnamed,Otter Tail
56018200,Unnamed,Otter Tail
56018300,Unnamed,Otter Tail
56018400,Unnamed,Otter Tail
56018500,Unnamed,Otter Tail
56018600,Unnamed,Otter Tail
56018700,Trulse,Otter Tail
56018800,Unnamed,Otter Tail
56018900,Unnamed,Otter Tail
56019000,Unnamed,Otter Tail
56019100,Stuart,Otter Tail
56019101,Stuart (Main Basin),Otter Tail
56019102,Stuart (Little West Bay),Otter Tail
56019200,Tamarack,Otter Tail
56019300,Ethel,Otter Tail
56019400,Emma,Otter Tail
56019500,Beauty Shore,Otter Tail
56019600,Mason,Otter Tail
56019700,Hanson,Otter Tail
56019800,Unnamed,Otter Tail
56019900,Unnamed (Thumper Pond),Otter Tail
56020000,Donalds,Otter Tail
56020100,Long,Otter Tail
56020200,Pelican Bay,Otter Tail
56020300,Unnamed,Otter Tail
56020301,Hawes Pond,Otter Tail
56020302,Unnamed (south portion),Otter Tail
56020400,Pickerel,Otter Tail
56020500,Unnamed,Otter Tail
56020600,Round,Otter Tail
56020700,Sherman,Otter Tail
56020800,Unnamed,Otter Tail
56020900,Buchanan,Otter Tail
56021000,Long,Otter Tail
56021100,Rice,Otter Tail
56021200,Boedigheimer,Otter Tail
56021300,Head,Otter Tail
56021400,Round,Otter Tail
56021500,Mud (McGowan),Otter Tail
56021600,Unnamed,Otter Tail
56021700,Henry,Otter Tail
56021800,Roman,Otter Tail
56021900,Unnamed (Shasky),Otter Tail
56022000,Unnamed,Otter Tail
56022100,Schuster,Otter Tail
56022200,Mud,Otter Tail
56022300,Unnamed,Otter Tail
56022400,Silver,Otter Tail
56022500,Unnamed,Otter Tail
56022600,Unnamed,Otter Tail
56022700,Unnamed,Otter Tail
56022800,Unnamed,Otter Tail
56022900,Murphy,Otter Tail
56023000,Unnamed,Otter Tail
56023100,Unnamed,Otter Tail
56023200,Unnamed,Otter Tail
56023300,Unnamed,Otter Tail
56023400,Unnamed,Otter Tail
56023500,Unnamed,Otter Tail
56023600,Unnamed,Otter Tail
56023700,Belmont,Otter Tail
56023800,Clitherall,Otter Tail
56023900,West Battle,Otter Tail
56024000,Blanche,Otter Tail
56024100,Annie Battle,Otter Tail
56024200,Otter Tail,Otter Tail
56024300,Marion,Otter Tail
56024400,Alice,Otter Tail
56024500,Devils,Otter Tail
56024600,Thompson,Otter Tail
56024700,Fischer,Otter Tail
56024800,Unnamed,Otter Tail
56024900,Unnamed,Otter Tail
56025000,Unnamed,Otter Tail
56025100,Torgerson,Otter Tail
56025200,Middle,Otter Tail
56025300,Eagle,Otter Tail
56025400,Unnamed,Otter Tail
56025500,Hancock,Otter Tail
56025501,Hancock (main lake),Otter Tail
56025502,Hancock (South Bay),Otter Tail
56025600,Unnamed,Otter Tail
56025700,Unnamed,Otter Tail
56025800,Unnamed,Otter Tail
56025900,Unnamed,Otter Tail
56026000,Unnamed,Otter Tail
56026100,Unnamed,Otter Tail
56026200,Unnamed,Otter Tail
56026300,Unnamed,Otter Tail
56026400,Unnamed,Otter Tail
56026500,Unnamed,Otter Tail
56026600,Unnamed,Otter Tail
56026700,Unnamed,Otter Tail
56026800,Unnamed,Otter Tail
56026900,Unnamed,Otter Tail
56027000,Unnamed,Otter Tail
56027100,Unnamed,Otter Tail
56027200,Unnamed,Otter Tail
56027300,Unnamed,Otter Tail
56027400,Unnamed,Otter Tail
56027500,Unnamed,Otter Tail
56027700,Unnamed,Otter Tail
56027800,Unnamed,Otter Tail
56027900,Unnamed,Otter Tail
56028000,Unnamed,Otter Tail
56028100,Unnamed,Otter Tail
56028200,Unnamed,Otter Tail
56028300,Unnamed,Otter Tail
56028400,Unnamed,Otter Tail
56028500,Unnamed,Otter Tail
56028600,Unnamed,Otter Tail
56028700,Larson,Otter Tail
56028800,Unnamed,Otter Tail
56028900,Lundeberg,Otter Tail
56029000,Unnamed,Otter Tail
56029100,Unnamed,Otter Tail
56029200,Unnamed,Otter Tail
56029300,Crane,Otter Tail
56029400,Pete,Otter Tail
56029500,Hollo,Otter Tail
56029600,Unnamed,Otter Tail
56029700,Round,Otter Tail
56029800,Deer,Otter Tail
56029900,Unnamed,Otter Tail
56030000,Unnamed,Otter Tail
56030100,Sunset,Otter Tail
56030200,Silver,Otter Tail
56030201,First Silver,Otter Tail
56030202,Second Silver,Otter Tail
56030203,Third Silver (SE Bay),Otter Tail
56030204,Third Silver (Main Bay),Otter Tail
56030300,Molly Stark,Otter Tail
56030400,Unnamed,Otter Tail
56030500,Unnamed,Otter Tail
56030600,Elbow,Otter Tail
56030700,Unnamed,Otter Tail
56030800,Unnamed,Otter Tail
56030900,Unnamed,Otter Tail
56031000,Walker,Otter Tail
56031100,Davies,Otter Tail
56031200,Unnamed (Amor),Otter Tail
56031300,Unnamed,Otter Tail
56031400,Unnamed (Nylander),Otter Tail
56031500,Brown,Otter Tail
56031600,Unnamed,Otter Tail
56031700,Lily,Otter Tail
56031800,Bolton,Otter Tail
56031900,Unnamed,Otter Tail
56032000,Tamarack,Otter Tail
56032100,Tee,Otter Tail
56032200,Lone Pine,Otter Tail
56032300,Unnamed,Otter Tail
56032400,Unnamed (Battle),Otter Tail
56032500,Unnamed,Otter Tail
56032600,Unnamed,Otter Tail
56032700,Indian,Otter Tail
56032800,Little McDonald,Otter Tail
56032900,Mink,Otter Tail
56033000,Grunard,Otter Tail
56033100,Heart,Otter Tail
56033200,Wendt,Otter Tail
56033300,Unnamed,Otter Tail
56033400,Jerry Bacon,Otter Tail
56033500,Paul,Otter Tail
56033600,Moenkedick,Otter Tail
56033601,Stony,Otter Tail
56033602,Moenkedick (main bay),Otter Tail
56033700,Ceynowa,Otter Tail
56033800,Unnamed,Otter Tail
56033900,Unnamed,Otter Tail
56034000,Unnamed,Otter Tail
56034100,Boos,Otter Tail
56034200,Unnamed,Otter Tail
56034300,Pelewski,Otter Tail
56034400,Unnamed,Otter Tail
56034500,Wolf,Otter Tail
56034600,Unnamed,Otter Tail
56034700,Unnamed,Otter Tail
56034800,Tenter,Otter Tail
56034900,North Rice,Otter Tail
56035000,Pine (Reames),Otter Tail
56035100,Pickerel,Otter Tail
56035200,South Rice,Otter Tail
56035300,Gray,Otter Tail
56035400,Thomas,Otter Tail
56035500,Wimer,Otter Tail
56035600,Fairy,Otter Tail
56035700,Five,Otter Tail
56035800,Scalp,Otter Tail
56035900,Unnamed (Smith),Otter Tail
56036000,Rose,Otter Tail
56036100,Keyes,Otter Tail
56036200,Gertrude,Otter Tail
56036300,Rice,Otter Tail
56036400,Jim,Otter Tail
56036500,Little Rose,Otter Tail
56036600,Unnamed,Otter Tail
56036700,Unnamed,Otter Tail
56036800,Graham,Otter Tail
56036900,Six,Otter Tail
56037000,Jolly Ann,Otter Tail
56037100,Unnamed,Otter Tail
56037200,Unnamed (Lovely Pond),Otter Tail
56037300,Unnamed,Otter Tail
56037400,Unnamed,Otter Tail
56037500,Unnamed,Otter Tail
56037600,Unnamed,Otter Tail
56037700,South Turtle,Otter Tail
56037800,East Lost,Otter Tail
56037900,North Turtle,Otter Tail
56038000,Unnamed,Otter Tail
56038100,Mud (Amor),Otter Tail
56038101,Amor,Otter Tail
56038102,Mud,Otter Tail
56038200,Twin,Otter Tail
56038300,Dead,Otter Tail
56038400,Pine,Otter Tail
56038500,Star,Otter Tail
56038600,Big McDonald,Otter Tail
56038601,Big McDonald,Otter Tail
56038602,West McDonald,Otter Tail
56038603,Big McDonald #2,Otter Tail
56038604,Walde,Otter Tail
56038700,Sybil,Otter Tail
56038800,Long,Otter Tail
56038900,Unnamed,Otter Tail
56039000,Long,Otter Tail
56039100,Johannes,Otter Tail
56039200,Unnamed,Otter Tail
56039300,Johnson,Otter Tail
56039400,Unnamed,Otter Tail
56039500,Sommer,Otter Tail
56039600,Lacey,Otter Tail
56039700,Unnamed,Otter Tail
56039800,Unnamed,Otter Tail
56039900,Whitman,Otter Tail
56040000,Unnamed,Otter Tail
56040100,Unnamed,Otter Tail
56040200,Vinge,Otter Tail
56040300,Unnamed,Otter Tail
56040400,Unnamed,Otter Tail
56040500,Blacken,Otter Tail
56040600,Unnamed,Otter Tail
56040700,Unnamed,Otter Tail
56040800,Sewell,Otter Tail
56040900,Unnamed,Otter Tail
56041000,Unnamed,Otter Tail
56041100,Unnamed,Otter Tail
56041200,Unnamed,Otter Tail
56041300,Unnamed,Otter Tail
56041400,Unnamed,Otter Tail
56041500,Unnamed,Otter Tail
56041600,Beebe,Otter Tail
56041700,Unnamed,Otter Tail
56041800,Unnamed,Otter Tail
56041900,Unnamed,Otter Tail
56042000,Unnamed (Lysne Slough),Otter Tail
56042100,Hanson,Otter Tail
56042200,Ole,Otter Tail
56042300,German,Otter Tail
56042400,Unnamed,Otter Tail
56042500,Unnamed,Otter Tail
56042600,Unnamed,Otter Tail
56042700,Dane,Otter Tail
56042800,Long,Otter Tail
56042900,Unnamed,Otter Tail
56043000,Fiske,Otter Tail
56043100,Unnamed,Otter Tail
56043200,Unnamed,Otter Tail
56043300,Tamarack,Otter Tail
56043400,Unnamed,Otter Tail
56043500,Volen,Otter Tail
56043600,Unnamed (Olson),Otter Tail
56043700,Stalker,Otter Tail
56043800,Unnamed,Otter Tail
56043900,Unnamed,Otter Tail
56044000,Steenerson,Otter Tail
56044100,Back,Otter Tail
56044200,Unnamed,Otter Tail
56044300,Unnamed,Otter Tail
56044400,Unnamed,Otter Tail
56044500,Mud,Otter Tail
56044600,Unnamed,Otter Tail
56044700,Jones,Otter Tail
56044800,Anna,Otter Tail
56044900,Pleasant,Otter Tail
56045000,Little Anna,Otter Tail
56045100,Unnamed,Otter Tail
56045200,Unnamed,Otter Tail
56045300,Unnamed,Otter Tail
56045400,Unnamed,Otter Tail
56045500,Horseshoe,Otter Tail
56045600,Unnamed (Stans),Otter Tail
56045700,Unnamed,Otter Tail
56045800,Crooked,Otter Tail
56045900,Unnamed,Otter Tail
56046000,Unnamed,Otter Tail
56046100,Unnamed,Otter Tail
56046200,Unnamed,Otter Tail
56046300,John,Otter Tail
56046400,Anderson,Otter Tail
56046500,Unnamed,Otter Tail
56046600,Unnamed,Otter Tail
56046700,Onstad,Otter Tail
56046800,Unnamed,Otter Tail
56046900,Unnamed,Otter Tail
56047000,Unnamed,Otter Tail
56047100,Peterson,Otter Tail
56047200,Bray,Otter Tail
56047300,Unnamed,Otter Tail
56047400,Unnamed,Otter Tail
56047500,Pickerel,Otter Tail
56047600,Maine (Round),Otter Tail
56047700,Unnamed,Otter Tail
56047800,Unnamed,Otter Tail
56047900,Unnamed,Otter Tail
56048000,Leon,Otter Tail
56048100,West Lost,Otter Tail
56048200,Sharp,Otter Tail
56048300,Duck,Otter Tail
56048400,Mud,Otter Tail
56048500,Unnamed,Otter Tail
56048600,Femling,Otter Tail
56048700,Unnamed,Otter Tail
56048800,Little Long,Otter Tail
56048900,North Long,Otter Tail
56049000,Round,Otter Tail
56049100,Unnamed,Otter Tail
56049200,Horseshoe,Otter Tail
56049300,South Long (Nelson),Otter Tail
56049400,Unnamed,Otter Tail
56049500,Unnamed,Otter Tail
56049600,Unnamed,Otter Tail
56049700,Zorns,Otter Tail
56049800,Maria,Otter Tail
56049900,Moore,Otter Tail
56050000,McCollum (Tenter),Otter Tail
56050100,East Spirit,Otter Tail
56050200,West Spirit,Otter Tail
56050300,Dora,Otter Tail
56050400,Little Spirit,Otter Tail
56050401,West Little Spirit,Otter Tail
56050402,Sandy Pond,Otter Tail
56050500,Unnamed,Otter Tail
56050600,Alice,Otter Tail
56050700,Berend,Otter Tail
56050800,William,Otter Tail
56050900,Little Crow,Otter Tail
56051000,Unnamed,Otter Tail
56051100,Unnamed,Otter Tail
56051200,Sunfish,Otter Tail
56051300,Ottos,Otter Tail
56051400,Elbow,Otter Tail
56051500,Shallow,Otter Tail
56051600,Warner,Otter Tail
56051700,East Silent,Otter Tail
56051800,Club,Otter Tail
56051900,West Silent,Otter Tail
56052000,Pleasant,Otter Tail
56052100,Unnamed,Otter Tail
56052200,Round,Otter Tail
56052300,East Loon,Otter Tail
